ccodeb,year,presvis_currentb,vpvis_currentb,secstvis_currentb,secdefvis_currentb,bteamvis_currentb3,incomingvis_lastyr,new_leader,ongoing_MID_with_us_1lag,ongoing_MID_against_rivals_1lag,ongoing_MID_other_1lag,ongoing_cwar,tpopb,cincb,ally_us_dpb,weuro,latency_lab,term2,campaigning,USunemployment
20,1950,0,1,0,0,1,0,0,0,0,0,0,13737,0.0126052489504218,1,0,1,1,0,5.30000019073486
20,1951,0,0,1,1,1,0,0,1,1,0,0,14050,0.0135348737239838,1,0,1,1,0,3.29999995231628
20,1952,0,0,1,0,1,0,0,0,0,0,0,14496,0.0142037244513631,1,0,1,1,0,3
20,1953,1,0,0,0,0,0,0,0,0,0,0,14886,0.0142197553068399,1,0,1,0,0,2.90000009536743
20,1954,0,0,0,0,0,1,0,0,0,0,0,15330,0.0133411101996899,1,0,1,0,0,5.5
20,1955,0,0,1,0,1,1,0,0,0,0,0,15736,0.0131892785429955,1,0,1,0,0,4.40000009536743
20,1956,0,0,0,1,1,0,0,0,0,0,0,16123,0.0137359527871013,1,0,1,0,1,4.09999990463257
20,1957,0,0,1,0,1,1,1,0,0,0,0,16677,0.0132075240835547,1,0,0,1,0,4.30000019073486
20,1958,1,0,0,0,0,1,0,0,0,0,0,17120,0.0125973653048277,1,0,0,1,0,6.80000019073486
20,1959,1,0,1,0,1,0,0,0,0,0,0,17522,0.0128275072202086,1,0,0,1,0,5.5
20,1960,0,0,0,0,0,0,0,0,0,0,0,17909,0.0124447727575898,1,0,0,1,0,5.5
20,1961,1,0,0,0,0,0,0,0,0,0,0,18238,0.0125684952363372,1,0,0,0,0,6.69999980926514
20,1962,0,0,1,0,1,1,0,0,0,0,0,18614,0.0126300044357777,1,0,0,0,0,5.5
20,1963,0,0,1,1,1,0,1,0,0,0,0,18964,0.0124492337927222,1,0,0,0,0,5.69999980926514
20,1964,1,0,1,0,1,0,0,1,0,0,0,19325,0.0127585539594293,1,0,0,0,1,5.19999980926514
20,1965,0,0,0,0,0,1,0,0,0,0,0,19678,0.0127469971776009,1,0,0,0,0,4.5
20,1966,1,0,0,1,1,1,0,0,0,0,0,20048,0.0121846878901124,1,0,0,0,0,3.79999995231628
20,1967,1,1,0,0,1,0,0,0,0,0,0,20412,0.012022596783936,1,0,0,0,0,3.79999995231628
20,1968,0,0,0,0,0,0,1,0,0,0,0,20729,0.0119310719892383,1,0,0,0,0,3.59999990463257
20,1969,0,0,0,0,0,0,0,0,0,0,0,21028,0.0110993767157197,1,0,0,0,0,3.5
20,1970,0,0,1,1,1,1,0,0,0,0,0,21297,0.0113542815670371,1,0,0,0,0,4.90000009536743
20,1971,0,0,0,0,0,0,0,0,0,0,0,22962,0.0114838583394885,1,0,0,0,0,5.90000009536743
20,1972,1,0,0,0,0,1,0,0,0,0,0,22220,0.0116423089057207,1,0,0,0,1,5.59999990463257
20,1973,0,0,0,0,0,0,0,0,0,0,0,22494,0.0115704936906695,1,0,0,1,0,4.90000009536743
20,1974,0,0,1,0,1,0,0,0,0,0,0,22808,0.0117334891110659,1,0,0,0,0,5.59999990463257
20,1975,0,0,1,1,1,0,0,0,0,0,0,23142,0.011700832284987,1,0,0,0,0,8.5
20,1976,0,0,0,0,0,0,0,0,0,0,0,23450,0.0116371484473348,1,0,0,0,1,7.69999980926514
20,1977,0,0,0,1,1,0,0,0,0,0,0,23726,0.0117300488054752,1,0,0,0,0,7.09999990463257
20,1978,0,1,1,0,1,1,0,0,0,0,0,23964,0.0116501925513148,1,0,0,0,0,6.09999990463257
20,1979,0,0,0,0,0,1,1,0,0,0,0,24202,0.0117834247648716,1,0,0,0,0,5.80000019073486
20,1980,0,0,1,0,1,1,1,0,0,0,0,24516,0.0117607358843088,1,0,0,0,1,7.09999990463257
20,1981,1,0,0,1,1,0,0,1,1,0,0,24820,0.0117137106135488,1,0,0,0,0,7.59999990463257
20,1982,0,0,1,0,1,1,0,0,0,0,0,25117,0.0111106922850013,1,0,0,0,0,9.69999980926514
20,1983,0,1,1,1,1,0,0,0,0,0,0,25367,0.0111993011087179,1,0,0,0,0,9.60000038146973
20,1984,0,0,1,0,1,1,1,0,0,0,0,25608,0.0116212153807282,1,0,0,0,1,7.5
20,1985,1,0,1,0,1,1,0,0,0,0,0,25843,0.0111225312575698,1,0,0,1,0,7.19999980926514
20,1986,0,1,1,0,1,1,0,0,0,0,0,26101,0.0110701471567154,1,0,0,1,0,7
20,1987,1,1,1,0,1,1,0,0,0,0,0,26450,0.0112496176734567,1,0,0,1,0,6.19999980926514
20,1988,1,0,1,0,1,0,0,0,0,1,0,26798,0.0113491928204894,1,0,0,1,0,5.5
20,1989,1,0,0,0,0,0,0,0,0,1,0,27286,0.0119699668139219,1,0,0,0,0,5.30000019073486
20,1990,1,0,1,1,1,1,0,0,0,0,0,27701,0.0109736202284694,1,0,1,0,0,5.59999990463257
20,1991,1,0,1,0,1,1,0,1,1,0,0,28031,0.0116946035996079,1,0,1,0,0,6.80000019073486
20,1992,0,0,0,0,0,1,0,0,0,0,0,28377,0.0120168225839734,1,0,1,0,1,7.5
20,1993,1,0,0,0,0,0,1,1,0,0,0,28703,0.0119772786274552,1,0,1,0,0,6.90000009536743
20,1994,0,0,0,1,1,1,0,1,0,0,0,29036,0.0116473054513335,1,0,0,0,0,6.09999990463257
20,1995,1,0,1,0,1,1,0,1,1,0,0,29354,0.0114204175770283,1,0,0,0,0,5.59999990463257
20,1996,0,0,0,0,0,0,0,0,0,1,0,29672,0.0113069340586662,1,0,0,0,1,5.40000009536743
20,1997,1,0,1,0,1,0,0,0,0,0,0,30004,0.0111650768667459,1,0,0,1,0,4.90000009536743
20,1998,0,0,1,0,1,1,0,0,0,0,0,30563,0.0113291833549738,1,0,0,1,0,4.5
20,1999,1,0,0,1,1,0,0,1,0,0,0,30857,0.0114701874554157,1,0,0,1,0,4.19999980926514
20,2000,0,0,0,0,0,1,0,1,1,0,0,31147,0.0112718567252159,1,0,0,1,0,4
20,2001,1,0,0,0,0,0,0,1,1,1,0,31021,0.0107704196125269,1,0,0,0,0,4.69999980926514
20,2002,1,0,1,0,1,1,0,1,0,0,0,31284,0.0115411598235369,1,0,0,0,0,5.80000019073486
20,2003,0,0,0,0,0,1,1,0,0,0,0,31592,0.0113497721031308,1,0,0,0,0,6
20,2004,1,0,0,0,0,0,0,0,0,0,0,31914,0.0110732186585665,1,0,0,0,1,5.5
20,2005,0,0,1,0,1,1,0,0,0,1,0,32253,0.0109980870038271,1,0,0,1,0,5.09999990463257
20,2006,0,0,1,0,1,1,1,0,0,1,0,32611,0.0108334943652153,1,0,0,1,0,4.59999990463257
20,2007,1,0,1,0,1,1,0,0,0,0,0,32986,0.0107591142877936,1,0,0,1,0,4.59999990463257
20,2008,0,0,0,1,1,0,0,0,0,0,0,33370,0.0104468837380409,1,0,0,1,0,5.80000019073486
20,2009,1,0,1,1,1,0,0,0,0,0,0,33753,0.00954674649983644,1,0,0,0,0,9.30000019073486
20,2010,1,0,1,0,1,1,0,0,0,0,0,34126,0.00966303981840611,1,0,0,0,0,9.60000038146973
31,1973,0,0,0,0,0,,0,,,,0,181,0.000356524134986103,0,0,0,1,0,4.90000009536743
31,1974,0,0,0,0,0,0,0,0,0,0,0,185,0.000299337465548888,0,0,0,0,0,5.59999990463257
31,1975,0,0,0,0,0,0,0,0,0,0,0,189,0.000288543844362721,0,0,0,0,0,8.5
31,1976,0,0,0,0,0,0,0,0,0,0,0,193,0.000234823353821412,0,0,0,0,1,7.69999980926514
31,1977,0,0,0,0,0,0,0,0,0,0,0,197,0.000350216520018876,0,0,0,0,0,7.09999990463257
31,1978,0,0,0,0,0,1,0,0,0,0,0,201,0.000224999021156691,0,0,0,0,0,6.09999990463257
31,1979,0,0,0,0,0,0,0,0,0,0,0,206,0.000199677713681012,0,0,0,0,0,5.80000019073486
31,1980,0,0,0,0,0,0,0,0,0,0,0,210,0.000257672305451706,0,0,0,0,1,7.09999990463257
31,1981,0,0,1,0,1,0,0,0,0,0,0,214,0.000212168117286637,0,0,0,0,0,7.59999990463257
31,1982,0,0,0,0,0,0,0,0,0,0,0,218,0.000229988509090617,1,0,0,0,0,9.69999980926514
31,1983,0,0,0,0,0,0,0,0,0,0,0,223,0.000206643657293171,1,0,0,0,0,9.60000038146973
31,1984,0,0,1,0,1,0,0,0,0,0,0,227,0.00016186419816222,1,0,0,0,1,7.5
31,1985,0,0,1,0,1,0,0,0,0,1,0,232,5.92483193031512e-05,1,0,0,1,0,7.19999980926514
31,1986,0,0,1,0,1,0,0,0,0,0,0,236,3.49252331943717e-05,1,0,0,1,0,7
31,1987,0,0,0,0,0,0,0,0,0,0,0,241,3.4910706744995e-05,1,0,0,1,0,6.19999980926514
31,1988,0,0,0,0,0,0,0,0,0,0,0,246,4.60360242868774e-05,1,0,0,1,0,5.5
31,1989,0,0,0,0,0,0,0,0,0,0,0,251,5.84289882681333e-05,1,0,0,0,0,5.30000019073486
31,1990,0,0,0,0,0,0,0,0,0,0,0,255,5.11233338329475e-05,1,0,0,0,0,5.59999990463257
31,1991,0,0,0,0,0,0,0,0,0,0,0,260,4.3185988033656e-05,1,0,0,0,0,6.80000019073486
31,1992,0,0,0,0,0,0,1,0,0,0,0,264,4.44043434981722e-05,1,0,0,0,1,7.5
31,1993,0,0,0,0,0,0,0,0,0,0,0,269,4.78898109577131e-05,1,0,0,0,0,6.90000009536743
31,1994,0,0,0,0,0,1,0,0,0,0,0,274,3.64836814696901e-05,1,0,0,0,0,6.09999990463257
31,1995,0,0,0,0,0,1,0,0,0,0,0,279,3.54681978933513e-05,1,0,0,0,0,5.59999990463257
31,1996,0,0,0,0,0,0,0,0,0,0,0,284,3.51588751072995e-05,1,0,0,0,1,5.40000009536743
31,1997,0,0,0,0,0,0,0,0,0,0,0,289,3.47250279446598e-05,1,0,0,1,0,4.90000009536743
31,1998,0,0,0,0,0,0,0,0,0,0,0,296,3.5485045373207e-05,1,0,0,1,0,4.5
31,1999,0,0,0,0,0,0,0,0,0,0,0,301,4.27949598815758e-05,1,0,0,1,0,4.19999980926514
31,2000,0,0,0,0,0,0,0,0,0,0,0,307,4.31631815445144e-05,1,0,0,1,0,4
31,2001,0,0,0,0,0,0,0,0,0,0,0,308,4.31160478910897e-05,1,0,0,0,0,4.69999980926514
31,2002,0,0,1,0,1,0,1,0,0,0,0,309,2.42451478698058e-05,1,0,0,0,0,5.80000019073486
31,2003,0,0,0,0,0,0,0,0,0,0,0,316,2.45686551352264e-05,1,0,0,0,0,6
31,2004,0,0,0,0,0,1,0,0,0,0,0,322,2.41631623794092e-05,1,0,0,0,1,5.5
31,2005,0,0,0,0,0,0,1,0,0,0,0,329,2.47802472586045e-05,1,0,0,1,0,5.09999990463257
31,2006,0,0,1,0,1,0,0,0,0,0,0,336,2.62746198131936e-05,1,0,0,1,0,4.59999990463257
31,2007,0,0,0,0,0,0,1,0,0,0,0,342,2.71214557869826e-05,1,0,0,1,0,4.59999990463257
31,2008,0,0,0,0,0,1,0,0,0,0,0,348,2.48770356847672e-05,1,0,0,1,0,5.80000019073486
31,2009,0,0,0,0,0,0,0,0,0,0,0,354,2.4391250917688e-05,1,0,0,0,0,9.30000019073486
31,2010,0,0,0,0,0,0,0,0,0,0,0,360,2.38916200032691e-05,1,0,0,0,0,9.60000038146973
40,1950,0,0,0,0,0,0,0,0,0,0,0,5858,0.00167742546182126,1,0,0,1,0,5.30000019073486
40,1951,0,0,0,0,0,0,0,0,0,0,0,5638,0.00178689509630203,1,0,0,1,0,3.29999995231628
40,1952,0,0,0,0,0,0,1,0,0,0,0,5759,0.00149311276618391,1,0,0,1,0,3
40,1953,0,0,0,0,0,0,0,0,0,0,1,6129,0.00149372301530093,1,0,0,0,0,2.90000009536743
40,1954,0,0,0,0,0,0,0,0,0,0,0,6254,0.00164210610091686,1,0,0,0,0,5.5
40,1955,0,1,0,0,1,0,0,0,0,0,0,6426,0.00134836451616138,1,0,0,0,0,4.40000009536743
40,1956,0,0,0,0,0,0,0,0,0,0,1,6513,0.00132345326710492,1,0,0,0,1,4.09999990463257
40,1957,0,0,0,0,0,0,0,0,0,0,1,6641,0.00147323834244162,1,0,0,1,0,4.30000019073486
40,1958,0,0,0,0,0,0,0,0,0,0,1,6763,0.0017592494841665,1,0,0,1,0,6.80000019073486
40,1959,0,0,0,0,0,0,1,0,0,0,0,6901,0.00171349116135389,1,0,0,1,0,5.5
40,1960,0,0,0,0,0,1,0,0,0,1,0,7029,0.00183246715459973,1,0,0,1,0,5.5
40,1961,0,0,0,0,0,0,0,0,0,0,1,7134,0.00374430231750011,1,0,0,0,0,6.69999980926514
40,1962,0,0,0,0,0,0,0,0,0,0,0,7254,0.00365216284990311,1,0,0,0,0,5.5
40,1963,0,0,0,0,0,0,0,0,0,0,0,7415,0.00199232157319784,0,0,0,0,0,5.69999980926514
40,1964,0,0,0,0,0,0,0,0,0,0,0,7612,0.00216136057861149,0,0,0,0,1,5.19999980926514
40,1965,0,0,0,0,0,0,0,0,0,0,0,7809,0.00210125977173448,0,0,0,0,0,4.5
40,1966,0,0,0,0,0,0,0,0,0,0,0,7985,0.00208627618849278,0,0,0,0,0,3.79999995231628
40,1967,0,0,0,0,0,0,0,0,0,0,0,8139,0.00199631717987359,0,0,0,0,0,3.79999995231628
40,1968,0,0,0,0,0,0,0,0,0,1,0,8284,0.00209804298356175,0,0,0,0,0,3.59999990463257
40,1969,0,0,0,0,0,0,0,0,0,1,0,8421,0.00224133441224694,0,0,0,0,0,3.5
40,1970,0,0,0,0,0,0,0,0,0,0,0,8546,0.00227103964425623,0,0,0,0,0,4.90000009536743
40,1971,0,0,0,0,0,0,0,0,0,0,0,8678,0.00225201994180679,0,0,0,0,0,5.90000009536743
40,1972,0,0,0,0,0,0,0,0,0,0,0,8041,0.00216142600402236,0,0,0,0,1,5.59999990463257
40,1973,0,0,0,0,0,0,0,0,0,0,0,9011,0.00218456611037254,0,0,0,1,0,4.90000009536743
40,1974,0,0,0,0,0,0,0,0,0,0,0,9162,0.00213790847919881,0,0,0,0,0,5.59999990463257
40,1975,0,0,0,0,0,0,0,0,0,0,0,9299,0.00204836251214147,0,0,0,0,0,8.5
40,1976,0,0,0,0,0,0,0,0,0,1,0,9430,0.00233640428632498,0,0,0,0,1,7.69999980926514
40,1977,0,0,0,0,0,0,0,0,0,0,0,9547,0.0027821830008179,0,0,0,0,0,7.09999990463257
40,1978,0,0,0,0,0,0,0,0,0,1,0,9644,0.00287520536221564,0,0,0,0,0,6.09999990463257
40,1979,0,0,0,0,0,0,0,0,0,0,0,9720,0.00287848198786378,0,0,0,0,0,5.80000019073486
40,1980,0,0,0,0,0,0,0,0,0,0,0,9724,0.00289983442053199,0,0,0,0,1,7.09999990463257
40,1981,0,0,0,0,0,0,0,0,0,1,0,9724,0.00295046297833324,0,0,0,0,0,7.59999990463257
40,1982,0,0,0,0,0,0,0,0,0,0,0,9801,0.00296724890358746,0,0,0,0,0,9.69999980926514
40,1983,0,0,0,0,0,0,0,0,0,0,0,9897,0.00307259568944573,0,0,0,0,0,9.60000038146973
40,1984,0,0,0,0,0,0,0,0,0,0,0,9994,0.00327436486259103,0,0,0,0,1,7.5
40,1985,0,0,0,0,0,0,0,0,0,0,0,10098,0.00328816659748554,0,0,0,1,0,7.19999980926514
40,1986,0,0,0,0,0,0,0,0,0,0,0,10199,0.00326090957969427,0,0,0,1,0,7
40,1987,0,0,0,0,0,0,0,0,0,0,0,10301,0.00328133930452168,0,0,0,1,0,6.19999980926514
40,1988,0,0,0,0,0,0,0,0,0,0,0,10412,0.00334453443065286,0,0,0,1,0,5.5
40,1989,0,0,0,0,0,0,0,0,0,0,0,10523,0.00334513746201992,0,0,0,0,0,5.30000019073486
40,1990,0,0,0,0,0,0,0,0,0,0,0,10624,0.00323987798765302,0,0,0,0,0,5.59999990463257
40,1991,0,0,0,0,0,0,0,0,0,0,0,10744,0.00330276344902813,0,0,0,0,0,6.80000019073486
40,1992,0,0,0,0,0,0,0,0,0,0,0,10831,0.00277876877225935,0,0,0,0,1,7.5
40,1993,0,0,0,0,0,0,0,0,0,0,0,10904,0.00271827867254615,0,0,0,0,0,6.90000009536743
40,1994,0,0,0,1,1,0,0,0,0,0,0,10950,0.00203931028954685,0,0,0,0,0,6.09999990463257
40,1995,0,0,0,0,0,0,0,0,0,0,0,10980,0.00161344988737255,0,0,0,0,0,5.59999990463257
40,1996,0,0,0,0,0,0,0,0,0,0,0,11019,0.00159584474749863,0,0,0,0,1,5.40000009536743
40,1997,0,0,0,0,0,0,0,0,0,0,0,11059,0.00148878537584096,0,0,0,1,0,4.90000009536743
40,1998,0,0,0,0,0,0,0,0,0,0,0,11116,0.00147838098928332,0,0,0,1,0,4.5
40,1999,0,0,0,0,0,0,0,0,0,0,0,11160,0.00143112626392394,0,0,0,1,0,4.19999980926514
40,2000,0,0,0,0,0,0,0,0,0,0,0,11201,0.00149439659435302,0,0,0,1,0,4
40,2001,0,0,0,0,0,0,0,0,0,0,0,11157,0.00140035827644169,0,0,0,0,0,4.69999980926514
40,2002,0,0,0,0,0,0,0,0,0,0,0,11212,0.00138926389627159,0,0,0,0,0,5.80000019073486
40,2003,0,0,0,0,0,0,0,0,0,0,0,11246,0.00134949153289199,0,0,0,0,0,6
40,2004,0,0,0,0,0,0,0,0,0,0,0,11273,0.00133255321998149,0,0,0,0,1,5.5
40,2005,0,0,0,0,0,0,0,0,0,0,0,11292,0.00135194999165833,0,0,0,1,0,5.09999990463257
40,2006,0,0,0,0,0,0,0,0,0,0,0,11301,0.00135773455258459,0,0,0,1,0,4.59999990463257
40,2007,0,0,0,0,0,0,0,0,0,0,0,11302,0.00139026832766831,0,0,0,1,0,4.59999990463257
40,2008,0,0,0,0,0,0,1,0,0,0,0,11296,0.00139756151475012,0,0,0,1,0,5.80000019073486
40,2009,0,0,0,0,0,0,0,0,0,0,0,11289,0.00327983940951526,0,0,0,0,0,9.30000019073486
40,2010,0,0,0,0,0,0,0,0,0,0,0,11282,0.00130293774418533,0,0,0,0,0,9.60000038146973
41,1950,0,0,0,0,0,0,1,0,0,1,0,3097,0.000366010703146458,1,0,0,1,0,5.30000019073486
41,1951,0,0,0,0,0,0,0,0,0,0,0,3149,0.000358635967131704,1,0,0,1,0,3.29999995231628
41,1952,0,0,0,0,0,0,0,0,0,0,0,3200,0.000340502068866044,1,0,0,1,0,3
41,1953,0,0,0,0,0,0,0,0,0,0,0,3251,0.000347241439158097,1,0,0,0,0,2.90000009536743
41,1954,0,0,0,0,0,0,0,0,0,0,0,3302,0.000341945124091581,1,0,0,0,0,5.5
41,1955,0,1,0,0,1,0,0,0,0,0,0,3354,0.000343300343956798,1,0,0,0,0,4.40000009536743
41,1956,0,0,0,0,0,1,1,0,0,0,0,3407,0.000344769912771881,1,0,0,0,1,4.09999990463257
41,1957,0,0,0,0,0,0,1,0,0,0,0,3460,0.00033805423299782,1,0,0,1,0,4.30000019073486
41,1958,0,0,0,0,0,0,0,0,0,0,0,3514,0.000340860395226628,1,0,0,1,0,6.80000019073486
41,1959,0,0,0,0,0,0,0,0,0,0,0,3568,0.000360805337550119,1,0,0,1,0,5.5
41,1960,0,0,0,0,0,0,0,0,0,0,0,3804,0.000364038918633014,1,0,0,1,0,5.5
41,1961,0,0,0,0,0,0,0,0,0,0,0,3872,0.000355554278939962,1,0,0,0,0,6.69999980926514
41,1962,0,0,0,0,0,0,0,0,0,0,0,3940,0.000350572081515566,1,0,0,0,0,5.5
41,1963,0,0,0,0,0,0,0,0,0,0,0,4008,0.000436400907346979,1,0,0,0,0,5.69999980926514
41,1964,0,0,0,0,0,0,0,0,0,0,0,4075,0.000426247832365334,1,0,0,0,1,5.19999980926514
41,1965,0,0,0,0,0,0,0,0,0,0,0,4143,0.000430976651841775,1,0,0,0,0,4.5
41,1966,0,0,0,0,0,0,0,0,0,0,0,4219,0.000383395177777857,1,0,0,0,0,3.79999995231628
41,1967,0,0,0,0,0,0,0,0,0,0,0,4294,0.000401782657718286,1,0,0,0,0,3.79999995231628
41,1968,0,0,0,0,0,0,0,0,0,0,0,4370,0.000393302267184481,1,0,0,0,0,3.59999990463257
41,1969,0,0,0,0,0,0,0,0,0,0,0,4445,0.000391476845834404,1,0,0,0,0,3.5
41,1970,0,0,0,0,0,0,0,0,0,0,0,4520,0.000397043186239898,1,0,0,0,0,4.90000009536743
41,1971,0,0,0,0,0,0,1,0,0,0,0,4600,0.000440752570284531,1,0,0,0,0,5.90000009536743
41,1972,0,0,0,0,0,0,0,0,0,0,0,4680,0.000434800575021654,1,0,0,0,1,5.59999990463257
41,1973,0,0,0,0,0,0,0,0,0,0,0,4760,0.000429096398875117,1,0,0,1,0,4.90000009536743
41,1974,0,0,0,0,0,0,0,0,0,0,0,4840,0.000385545194149017,1,0,0,0,0,5.59999990463257
41,1975,0,0,0,0,0,0,0,0,0,0,0,4920,0.000383440899895504,1,0,0,0,0,8.5
41,1976,0,0,0,0,0,0,0,0,0,0,0,5007,0.000379929231712595,1,0,0,0,1,7.69999980926514
41,1977,0,0,0,0,0,0,0,0,0,0,0,5093,0.000384398706955835,1,0,0,0,0,7.09999990463257
41,1978,0,0,0,0,0,0,0,0,0,0,0,5180,0.00038147927261889,1,0,0,0,0,6.09999990463257
41,1979,0,0,0,0,0,0,0,0,0,0,0,5266,0.000377966352971271,1,0,0,0,0,5.80000019073486
41,1980,0,0,0,0,0,0,0,0,0,0,0,5353,0.000378297903807834,1,0,0,0,1,7.09999990463257
41,1981,0,0,0,0,0,0,0,0,0,0,0,5455,0.000374738534446806,1,0,0,0,0,7.59999990463257
41,1982,0,0,0,0,0,0,0,0,0,0,0,5558,0.000372774578863755,1,0,0,0,0,9.69999980926514
41,1983,0,0,0,0,0,0,0,0,0,0,0,5660,0.00036959708086215,1,0,0,0,0,9.60000038146973
41,1984,0,0,0,0,0,0,0,0,0,0,0,5762,0.000351223337929696,1,0,0,0,1,7.5
41,1985,0,0,0,0,0,0,0,0,0,0,0,5865,0.000364847423043102,1,0,0,1,0,7.19999980926514
41,1986,0,0,1,0,1,0,1,0,0,0,0,5989,0.000447966682258993,1,0,0,1,0,7
41,1987,0,0,0,0,0,1,0,0,0,1,0,6113,0.000393201917177066,1,0,0,1,0,6.19999980926514
41,1988,0,0,0,0,0,0,1,0,0,1,0,6238,0.000403371697757393,1,0,0,1,0,5.5
41,1989,0,0,0,0,0,0,0,0,0,0,1,6362,0.000425996113335714,1,0,0,0,0,5.30000019073486
41,1990,0,1,0,0,1,0,1,0,0,0,0,6486,0.000419772637542337,1,0,0,0,0,5.59999990463257
41,1991,0,1,0,0,1,1,1,0,0,0,1,6625,0.000440500007243827,1,0,0,0,0,6.80000019073486
41,1992,0,0,0,0,0,0,0,0,0,0,0,6764,0.000455383822554722,1,0,0,0,1,7.5
41,1993,0,0,0,0,0,0,0,0,0,0,0,6903,0.0005302993231453,1,0,0,0,0,6.90000009536743
41,1994,0,0,1,1,1,1,1,0,0,0,0,7041,0.0004622483975254,1,0,0,0,0,6.09999990463257
41,1995,1,0,1,0,1,1,0,0,0,0,0,7180,0.000396785384509712,1,0,0,0,0,5.59999990463257
41,1996,0,0,0,0,0,0,1,0,0,0,0,7336,0.000417470320826396,1,0,0,0,1,5.40000009536743
41,1997,0,0,1,0,1,1,0,0,0,0,0,7492,0.000404712074669078,1,0,0,1,0,4.90000009536743
41,1998,0,0,1,0,1,0,0,0,0,0,0,7952,0.000415635731769726,1,0,0,1,0,4.5
41,1999,0,0,0,0,0,0,0,0,0,0,0,8087,0.000414427951909602,1,0,0,1,0,4.19999980926514
41,2000,0,0,0,0,0,0,0,0,0,0,0,8222,0.000497397151775658,1,0,0,1,0,4
41,2001,0,0,0,0,0,0,1,0,0,0,0,8132,0.000439432682469487,1,0,0,0,0,4.69999980926514
41,2002,0,0,0,0,0,0,0,0,0,0,0,8860,0.000559075444471091,1,0,0,0,0,5.80000019073486
41,2003,0,0,0,0,0,0,0,0,0,0,0,8996,0.000560255837626755,1,0,0,0,0,6
41,2004,0,0,1,0,1,0,1,0,0,0,1,9130,0.000700900098308921,1,0,0,0,1,5.5
41,2005,0,0,1,0,1,0,0,0,0,1,0,9261,0.000583985936827958,1,0,0,1,0,5.09999990463257
41,2006,0,0,0,0,0,0,1,0,0,0,0,9389,0.000590354902669787,1,0,0,1,0,4.59999990463257
41,2007,0,0,0,0,0,0,0,0,0,0,0,9514,0.000745935423765332,1,0,0,1,0,4.59999990463257
41,2008,0,0,0,0,0,1,0,0,0,0,0,9638,0.000632381008472294,1,0,0,1,0,5.80000019073486
41,2009,0,0,1,0,1,0,0,0,0,0,0,9765,0.000610878632869571,1,0,0,0,0,9.30000019073486
41,2010,0,0,1,0,1,0,0,0,0,0,0,9896,0.000551441102288663,1,0,0,0,0,9.60000038146973
42,1950,0,0,0,0,0,0,0,0,0,1,0,2240,0.000496983353514224,1,0,0,1,0,5.30000019073486
42,1951,0,0,0,0,0,0,0,0,0,0,0,2310,0.000509190023876727,1,0,0,1,0,3.29999995231628
42,1952,0,0,0,0,0,0,0,0,0,0,0,2297,0.000489535683300346,1,0,0,1,0,3
42,1953,0,0,0,0,0,0,0,0,0,0,0,2379,0.000456280045909807,1,0,0,0,0,2.90000009536743
42,1954,0,0,0,0,0,0,0,0,0,0,0,2464,0.000454023655038327,1,0,0,0,0,5.5
42,1955,0,1,0,0,1,0,0,0,0,0,0,2554,0.000411308079492301,1,0,0,0,0,4.40000009536743
42,1956,0,0,0,0,0,0,0,0,0,0,0,2644,0.000438454444520175,1,0,0,0,1,4.09999990463257
42,1957,0,0,0,0,0,0,0,0,0,0,0,2740,0.000536237785127014,1,0,0,1,0,4.30000019073486
42,1958,0,0,0,0,0,0,0,0,0,0,0,2839,0.000507355842273682,1,0,0,1,0,6.80000019073486
42,1959,0,0,0,0,0,0,0,0,0,0,0,2941,0.000521507463417947,1,0,0,1,0,5.5
42,1960,0,0,0,0,0,0,0,0,0,1,0,3231,0.000511049933265895,1,0,0,1,0,5.5
42,1961,0,0,0,0,0,0,1,0,0,0,0,3341,0.000521053967531771,1,0,0,0,0,6.69999980926514
42,1962,0,0,0,0,0,0,1,0,0,0,0,3453,0.000517046311870217,1,0,0,0,0,5.5
42,1963,0,0,0,0,0,0,1,0,0,0,0,3569,0.000526067044120282,1,0,0,0,0,5.69999980926514
42,1964,0,0,0,0,0,0,0,1,0,0,0,3687,0.000526894757058471,1,0,0,0,1,5.19999980926514
42,1965,0,0,0,0,0,0,1,0,0,0,1,3806,0.000524473085533828,1,0,0,0,0,4.5
42,1966,0,1,0,0,1,0,1,0,0,0,0,3926,0.000531588215380907,1,0,0,0,0,3.79999995231628
42,1967,0,0,0,0,0,0,0,0,0,0,0,4049,0.000534917286131531,1,0,0,0,0,3.79999995231628
42,1968,0,0,0,0,0,0,0,0,0,0,0,4173,0.00054950884077698,1,0,0,0,0,3.59999990463257
42,1969,0,0,0,0,0,0,0,0,0,0,0,4222,0.0005521125276573,1,0,0,0,0,3.5
42,1970,0,0,0,0,0,0,0,0,0,0,0,4062,0.000550026015844196,1,0,0,0,0,4.90000009536743
42,1971,0,0,0,0,0,0,0,0,0,0,0,4182,0.000567006703931838,1,0,0,0,0,5.90000009536743
42,1972,0,0,0,0,0,0,0,0,0,0,0,4305,0.000585386122111231,1,0,0,0,1,5.59999990463257
42,1973,0,0,0,0,0,0,0,0,0,0,0,4432,0.000600866042077541,1,0,0,1,0,4.90000009536743
42,1974,0,0,0,0,0,0,0,0,0,0,0,4562,0.000653955328743905,1,0,0,0,0,5.59999990463257
42,1975,0,0,0,0,0,0,0,0,0,0,0,4697,0.000678646727465093,1,0,0,0,0,8.5
